A_Drug_ID,A_Drug_Name,B_Drug_ID,B_Drug_Name,Mechanism_Category
D1237,Peginterferon alfa-2a,D0686,Fluvastatin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0770,Hydralazine,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0802,Infliximab,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0821,"Interferon alfa-2a, Recombinant",Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0822,Interferon alfa-2b,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0823,Interferon alfacon-1,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0824,Interferon alfa-n1,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0841,Ipilimumab,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0858,Isoniazid,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0873,Ixabepilone,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0874,Ixazomib,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0918,Levodopa,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0933,Linezolid,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D0956,Lovastatin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1113,Naxitamab,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1118,Nelarabine,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1145,Nitrofurantoin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1193,Oxaliplatin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1212,Paclitaxel,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1213,Paclitaxel (protein-bound),Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1238,Peginterferon alfa-2b,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1301,Pitavastatin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1312,Pomalidomide,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1313,Ponatinib,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1329,Pravastatin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1430,Rosuvastatin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1452,Secnidazole,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1473,Simvastatin,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1504,Stavudine,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1551,Teniposide,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1587,Tinidazole,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1599,Tocilizumab,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1623,Trastuzumab emtansine,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1697,Vinblastine,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1698,Vincristine,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1699,Vincristine (liposome),Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1700,Vinorelbine,Pharmacodynamic additive effects
D1237,Peginterferon alfa-2a,D1714,Zafirlukast,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0023,Adalimumab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0066,Amiodarone,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0120,Atorvastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0126,Auranofin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0162,Benznidazole,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0227,Cabazitaxel,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0260,Carboplatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0261,Carfilzomib,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0303,Cerivastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0304,Certolizumab pegol,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0313,Chloramphenicol,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0320,Chloroquine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0344,Cisplatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0380,Colchicine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0393,Crizotinib,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0419,Dapsone,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0501,Dinutuximab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0509,Disulfiram,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0511,Docetaxel,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0560,Elotuzumab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0594,Eribulin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0616,Ethambutol,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0627,Etoposide,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0628,Etravirine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0686,Fluvastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0736,Golimumab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0770,Hydralazine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0779,Hydroxychloroquine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0802,Infliximab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0821,"Interferon alfa-2a, Recombinant",Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0822,Interferon alfa-2b,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0823,Interferon alfacon-1,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0841,Ipilimumab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0858,Isoniazid,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0873,Ixabepilone,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0874,Ixazomib,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0918,Levodopa,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D0956,Lovastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1051,Metronidazole,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1113,Naxitamab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1118,Nelarabine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1193,Oxaliplatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1212,Paclitaxel,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1213,Paclitaxel (protein-bound),Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1301,Pitavastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1312,Pomalidomide,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1329,Pravastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1430,Rosuvastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1452,Secnidazole,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1473,Simvastatin,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1504,Stavudine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1551,Teniposide,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1587,Tinidazole,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1599,Tocilizumab,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1623,Trastuzumab emtansine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1697,Vinblastine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1698,Vincristine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1699,Vincristine (liposome),Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1700,Vinorelbine,Pharmacodynamic additive effects
D1238,Peginterferon alfa-2b,D1714,Zafirlukast,Pharmacodynamic additive effects
D1301,Pitavastatin,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1301,Pitavastatin,D0162,Benznidazole,Pharmacodynamic additive effects
D1301,Pitavastatin,D0261,Carfilzomib,Pharmacodynamic additive effects
D1301,Pitavastatin,D0304,Certolizumab pegol,Pharmacodynamic additive effects
D1301,Pitavastatin,D0393,Crizotinib,Pharmacodynamic additive effects
D1301,Pitavastatin,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1301,Pitavastatin,D0501,Dinutuximab,Pharmacodynamic additive effects
D1301,Pitavastatin,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1301,Pitavastatin,D0594,Eribulin,Pharmacodynamic additive effects
D1301,Pitavastatin,D0874,Ixazomib,Pharmacodynamic additive effects
D1301,Pitavastatin,D1113,Naxitamab,Pharmacodynamic additive effects
D1301,Pitavastatin,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1301,Pitavastatin,D1312,Pomalidomide,Pharmacodynamic additive effects
D1301,Pitavastatin,D1313,Ponatinib,Pharmacodynamic additive effects
D1301,Pitavastatin,D1452,Secnidazole,Pharmacodynamic additive effects
D1301,Pitavastatin,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1306,Polatuzumab vedotin,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1306,Polatuzumab vedotin,D1113,Naxitamab,Pharmacodynamic additive effects
D1306,Polatuzumab vedotin,D1452,Secnidazole,Pharmacodynamic additive effects
D1312,Pomalidomide,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1312,Pomalidomide,D0162,Benznidazole,Pharmacodynamic additive effects
D1312,Pomalidomide,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1312,Pomalidomide,D0501,Dinutuximab,Pharmacodynamic additive effects
D1312,Pomalidomide,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1312,Pomalidomide,D0874,Ixazomib,Pharmacodynamic additive effects
D1312,Pomalidomide,D1113,Naxitamab,Pharmacodynamic additive effects
D1312,Pomalidomide,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1312,Pomalidomide,D1452,Secnidazole,Pharmacodynamic additive effects
D1312,Pomalidomide,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1313,Ponatinib,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1313,Ponatinib,D0162,Benznidazole,Pharmacodynamic additive effects
D1313,Ponatinib,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1313,Ponatinib,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1313,Ponatinib,D0874,Ixazomib,Pharmacodynamic additive effects
D1313,Ponatinib,D1113,Naxitamab,Pharmacodynamic additive effects
D1313,Ponatinib,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1313,Ponatinib,D1312,Pomalidomide,Pharmacodynamic additive effects
D1313,Ponatinib,D1452,Secnidazole,Pharmacodynamic additive effects
D1313,Ponatinib,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1329,Pravastatin,D0126,Auranofin,Pharmacodynamic additive effects
D1329,Pravastatin,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1329,Pravastatin,D0162,Benznidazole,Pharmacodynamic additive effects
D1329,Pravastatin,D0227,Cabazitaxel,Pharmacodynamic additive effects
D1329,Pravastatin,D0261,Carfilzomib,Pharmacodynamic additive effects
D1329,Pravastatin,D0304,Certolizumab pegol,Pharmacodynamic additive effects
D1329,Pravastatin,D0313,Chloramphenicol,Pharmacodynamic additive effects
D1329,Pravastatin,D0320,Chloroquine,Pharmacodynamic additive effects
D1329,Pravastatin,D0393,Crizotinib,Pharmacodynamic additive effects
D1329,Pravastatin,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1329,Pravastatin,D0501,Dinutuximab,Pharmacodynamic additive effects
D1329,Pravastatin,D0509,Disulfiram,Pharmacodynamic additive effects
D1329,Pravastatin,D0560,Elotuzumab,Pharmacodynamic additive effects
D1329,Pravastatin,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1329,Pravastatin,D0594,Eribulin,Pharmacodynamic additive effects
D1329,Pravastatin,D0616,Ethambutol,Pharmacodynamic additive effects
D1329,Pravastatin,D1731,Ethionamide,Pharmacodynamic additive effects
D1329,Pravastatin,D0627,Etoposide,Pharmacodynamic additive effects
D1329,Pravastatin,D0628,Etravirine,Pharmacodynamic additive effects
D1329,Pravastatin,D0736,Golimumab,Pharmacodynamic additive effects
D1329,Pravastatin,D0770,Hydralazine,Pharmacodynamic additive effects
D1329,Pravastatin,D0841,Ipilimumab,Pharmacodynamic additive effects
D1329,Pravastatin,D0873,Ixabepilone,Pharmacodynamic additive effects
D1329,Pravastatin,D0874,Ixazomib,Pharmacodynamic additive effects
D1329,Pravastatin,D0918,Levodopa,Pharmacodynamic additive effects
D1329,Pravastatin,D1113,Naxitamab,Pharmacodynamic additive effects
D1329,Pravastatin,D1118,Nelarabine,Pharmacodynamic additive effects
D1329,Pravastatin,D1301,Pitavastatin,Pharmacodynamic additive effects
D1329,Pravastatin,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1329,Pravastatin,D1312,Pomalidomide,Pharmacodynamic additive effects
D1329,Pravastatin,D1313,Ponatinib,Pharmacodynamic additive effects
D1329,Pravastatin,D1452,Secnidazole,Pharmacodynamic additive effects
D1329,Pravastatin,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1329,Pravastatin,D1551,Teniposide,Pharmacodynamic additive effects
D1329,Pravastatin,D1587,Tinidazole,Pharmacodynamic additive effects
D1329,Pravastatin,D1599,Tocilizumab,Pharmacodynamic additive effects
D1329,Pravastatin,D1623,Trastuzumab emtansine,Pharmacodynamic additive effects
D1329,Pravastatin,D1697,Vinblastine,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0162,Benznidazole,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0227,Cabazitaxel,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0261,Carfilzomib,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0304,Certolizumab pegol,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0393,Crizotinib,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0560,Elotuzumab,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0594,Eribulin,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0736,Golimumab,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0770,Hydralazine,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0841,Ipilimumab,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0873,Ixabepilone,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0874,Ixazomib,Pharmacodynamic additive effects
D1430,Rosuvastatin,D0918,Levodopa,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1113,Naxitamab,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1118,Nelarabine,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1301,Pitavastatin,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1313,Ponatinib,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1452,Secnidazole,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1599,Tocilizumab,Pharmacodynamic additive effects
D1430,Rosuvastatin,D1623,Trastuzumab emtansine,Pharmacodynamic additive effects
D1452,Secnidazole,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1452,Secnidazole,D1113,Naxitamab,Pharmacodynamic additive effects
D1473,Simvastatin,D0126,Auranofin,Pharmacodynamic additive effects
D1473,Simvastatin,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1473,Simvastatin,D0162,Benznidazole,Pharmacodynamic additive effects
D1473,Simvastatin,D0227,Cabazitaxel,Pharmacodynamic additive effects
D1473,Simvastatin,D0261,Carfilzomib,Pharmacodynamic additive effects
D1473,Simvastatin,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1473,Simvastatin,D0501,Dinutuximab,Pharmacodynamic additive effects
D1473,Simvastatin,D0509,Disulfiram,Pharmacodynamic additive effects
D1473,Simvastatin,D0560,Elotuzumab,Pharmacodynamic additive effects
D1473,Simvastatin,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1473,Simvastatin,D0594,Eribulin,Pharmacodynamic additive effects
D1473,Simvastatin,D0841,Ipilimumab,Pharmacodynamic additive effects
D1473,Simvastatin,D0873,Ixabepilone,Pharmacodynamic additive effects
D1473,Simvastatin,D0874,Ixazomib,Pharmacodynamic additive effects
D1473,Simvastatin,D0918,Levodopa,Pharmacodynamic additive effects
D1473,Simvastatin,D1113,Naxitamab,Pharmacodynamic additive effects
D1473,Simvastatin,D1118,Nelarabine,Pharmacodynamic additive effects
D1473,Simvastatin,D1301,Pitavastatin,Pharmacodynamic additive effects
D1473,Simvastatin,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1473,Simvastatin,D1312,Pomalidomide,Pharmacodynamic additive effects
D1473,Simvastatin,D1313,Ponatinib,Pharmacodynamic additive effects
D1473,Simvastatin,D1452,Secnidazole,Pharmacodynamic additive effects
D1473,Simvastatin,D1479,Sodium aurothiomalate,Pharmacodynamic additive effects
D1473,Simvastatin,D1587,Tinidazole,Pharmacodynamic additive effects
D1473,Simvastatin,D1623,Trastuzumab emtansine,Pharmacodynamic additive effects
D1479,Sodium aurothiomalate,D0162,Benznidazole,Pharmacodynamic additive effects
D1479,Sodium aurothiomalate,D0571,Enfortumab vedotin,Pharmacodynamic additive effects
D1479,Sodium aurothiomalate,D0874,Ixazomib,Pharmacodynamic additive effects
D1479,Sodium aurothiomalate,D1113,Naxitamab,Pharmacodynamic additive effects
D1479,Sodium aurothiomalate,D1306,Polatuzumab vedotin,Pharmacodynamic additive effects
D1479,Sodium aurothiomalate,D1452,Secnidazole,Pharmacodynamic additive effects
D1504,Stavudine,D0066,Amiodarone,Pharmacodynamic additive effects
D1504,Stavudine,D0126,Auranofin,Pharmacodynamic additive effects
D1504,Stavudine,D0127,Aurothioglucose,Pharmacodynamic additive effects
D1504,Stavudine,D0162,Benznidazole,Pharmacodynamic additive effects
D1504,Stavudine,D0227,Cabazitaxel,Pharmacodynamic additive effects
D1504,Stavudine,D0261,Carfilzomib,Pharmacodynamic additive effects
D1504,Stavudine,D0304,Certolizumab pegol,Pharmacodynamic additive effects
D1504,Stavudine,D0380,Colchicine,Pharmacodynamic additive effects
D1504,Stavudine,D0393,Crizotinib,Pharmacodynamic additive effects
D1504,Stavudine,D0496,Diiodohydroxyquinoline,Pharmacodynamic additive effects
D1504,Stavudine,D0501,Dinutuximab,Pharmacodynamic additive effects
D1504,Stavudine,D0509,Disulfiram,Pharmacodynamic additive effects
D1504,Stavudine,D0511,Docetaxel,Pharmacodynamic additive effects
D1504,Stavudine,D0560,Elotuzumab,Pharmacodynamic additive effects
